RGI_ID,Year,Specific_MB
RGI60-13.41136,1978,-1224.9774391044898
RGI60-13.41136,1979,-119.72476847175719
RGI60-13.41136,1980,9.32888757216008
RGI60-13.41136,1981,355.4734350791952
RGI60-13.41136,1982,536.1181118846008
RGI60-13.41136,1983,-305.04519583670185
RGI60-13.41136,1984,-1017.3932748913259
RGI60-13.41136,1985,-119.2363524810898
RGI60-13.41136,1986,252.60101320684038
RGI60-13.41136,1987,286.19863759841996
RGI60-13.41136,1988,-199.20953355423825
RGI60-13.41136,1989,599.3385680760073
RGI60-13.41136,1990,261.54667322012426
RGI60-13.41136,1991,154.37940594126064
RGI60-13.41136,1992,552.5991552072168
RGI60-13.41136,1993,562.8129724468874
RGI60-13.41136,1994,-199.48437918574393
RGI60-13.41136,1995,412.6709676407627
RGI60-13.41136,1996,495.89862378309147
RGI60-13.41136,1997,-228.98369865741864
RGI60-13.41136,1998,213.27001378970627
RGI60-13.41136,1999,191.46249852546512
RGI60-13.41136,2000,-11.19919576687028
RGI60-13.41136,2001,144.35099197238526
RGI60-13.41136,2002,115.96271632302853
RGI60-13.41136,2003,483.899858787638
RGI60-13.41136,2004,340.2017928267156
RGI60-13.41136,2005,397.77847705348154
RGI60-13.41136,2006,-323.4147200041497
RGI60-13.41136,2007,-177.57385616715823
RGI60-13.41136,2008,-606.5081936006763
RGI60-13.41136,2009,-246.8252235358975
RGI60-13.41136,2010,281.13887924065517
RGI60-13.41136,2011,-135.19412319567172
RGI60-13.41136,2012,-596.8993692567199
RGI60-13.41136,2013,-185.5511785886105
RGI60-13.41136,2014,-76.83070873903637
RGI60-13.41136,2015,-491.5718622913831
RGI60-13.41136,2016,131.68436860861283
RGI60-13.41136,2017,174.12990842383374
RGI60-13.41136,2018,-330.96750526664215
RGI60-13.41136,2019,-854.6110568235619
RGI60-13.41137,1901,-92.64768577933302
RGI60-13.41137,1902,317.56141039982555
RGI60-13.41137,1903,275.5211007123796
RGI60-13.41137,1904,162.1048928607046
RGI60-13.41137,1905,318.9894963212109
RGI60-13.41137,1906,349.5109896164797
RGI60-13.41137,1907,412.77926340932413
RGI60-13.41137,1908,189.0866353729686
RGI60-13.41137,1909,27.316760584311428
RGI60-13.41137,1910,77.92770219646836
RGI60-13.41137,1911,-118.69450669761217
RGI60-13.41137,1912,-109.2028892002463
RGI60-13.41137,1913,166.00133458806755
RGI60-13.41137,1914,-376.4236692733251
RGI60-13.41137,1915,93.73404429460116
RGI60-13.41137,1916,-810.9856660048707
RGI60-13.41137,1917,-400.8200633755979
RGI60-13.41137,1918,-256.83517288199334
RGI60-13.41137,1919,-135.68073365160438
RGI60-13.41137,1920,528.0782642912417
